title,company,location,category,salary_min,salary_max,salary_predicted,description,redirect_url
Technical Product Manager,Stand Together,"Arlington, Arlington County",IT Jobs,144652.36,144652.36,1,"Stand Together is a philanthropic community that helps America’s boldest changemakers tackle the root causes of our country’s biggest problems, from education to the economy, broken communities, and toxic division, among dozens of other pressing issues . We provide our partners with access to resources including funding, thought leadership, a network of peers, and a playbook for applying proven principles to transform lives and society. Stand Together is a dynamic and mission-driven organizatio…",https://www.adzuna.com/details/5100252569?utm_medium=api&utm_source=a6e23083
Technical Product Manager,Stand Together,"Crystal, Arlington County",IT Jobs,144652.36,144652.36,1,"Stand Together is a philanthropic community that helps America’s boldest changemakers tackle the root causes of our country’s biggest problems, from education to the economy, broken communities, and toxic division, among dozens of other pressing issues . We provide our partners with access to resources including funding, thought leadership, a network of peers, and a playbook for applying proven principles to transform lives and society. Stand Together is a dynamic and mission-driven organizatio…",https://www.adzuna.com/details/5374968138?utm_medium=api&utm_source=a6e23083
Technical Product Manager,NBC Universal,"Edgewood, Orange County",IT Jobs,85293.96,85293.96,1,"About VERSANT VERSANT, Comcast Corporation's (NASDAQ: CMCSA) planned spin-off, will be a leading independent publicly traded media company comprised of most of NBCUniversal's cable television networks, including USA Network, CNBC, MSNBC, Oxygen, E!, SYFY and Golf Channel along with complementary digital assets Fandango, Rotten Tomatoes, GolfNow, GolfPass, and SportsEngine. The well-capitalized company will have significant scale as a pure-play set of assets anchored by leading news, sports and …",https://www.adzuna.com/details/5394147811?utm_medium=api&utm_source=a6e23083
Technical Product Manager,Georgia-Pacific,"Lenox Square Finance, Fulton County",IT Jobs,152796.89,152796.89,1,"Your Job Georgia-Pacific is seeking a forward-thinking Technical Product Manager to lead the development, enhancement, and support of the GPXpress® platform. GPXpress® is a custom B2B application used to support distributor self-service interactions. Location : This is an onsite role (3 days in office) based out of our Atlanta HQ office on Peachtree St. Sponsorship : This role is not eligible for any VISA sponsorship or transfer. If you are a current VISA holder (i.e. OPT STEM, H1B, etc) you ar…",https://www.adzuna.com/details/5407182541?utm_medium=api&utm_source=a6e23083
Technical Product Manager,Coates Group,"Chicago, Cook County",IT Jobs,75514.25,75514.25,1,"Be Part of Our Next Chapter For over almost 60 years, our solutions have enabled impactful connections between some of the world’s leading brands and their customers. And while we’ve already done a lot of work we’re proud of, we’re just getting started! Coates Group has the values of a family-owned business and the innovative spirit of a start-up, both which fuel our purpose – Creating Connections. Empowering Partnerships. Always Evolving . Through hard work, dedication and creativity, we’ve be…",https://www.adzuna.com/details/5405773050?utm_medium=api&utm_source=a6e23083
Technical Product Manager,Worldwide Flight Services,"Irving, Chautauqua County",IT Jobs,114774.91,114774.91,1,"About WFS Join our Worldwide Flight Services family and contribute to the timely delivery of cargo shipment, luggage, business to customer delivery, and on-time flights while operating safely and securely. We perform at the highest level for our customers every day, and strive to be an exceptional leader in our industry with our teams of cargo, passenger, ramp handling, and technical service experts in 164 airport locations, 18 countries, and on 5 continents. Are you ready to take off on your n…",https://www.adzuna.com/details/5386664950?utm_medium=api&utm_source=a6e23083
Technical Product Manager,SupplyHouse.com,US,IT Jobs,115000.0,125000.0,0,"Real people. Real service. At SupplyHouse.com , we value every individual team member and cultivate a community where people come first. Led by our core values of G enerosity, R espect, I nnovation, T eamwork, and GRIT, we’re dedicated to maintaining a supportive work environment that celebrates diversity and empowers everyone to reach their full potential. As an industry-leading e-commerce company specializing in HVAC, plumbing, heating, and electrical supplies since 2004, we strive to foster …",https://www.adzuna.com/details/5287066029?utm_medium=api&utm_source=a6e23083
Technical Product Manager,Markit North America,US,IT Jobs,74000.0,108414.0,0,"About the Role: Grade Level (for internal use): 09 The Team : The Enterprise Solutions AI Product Management team is tasked with promoting adoption of Generative AI across the organization. This includes assisting our product peers in ideation around GenAI-powered solutions, establishing best practices for how product managers can leverage GenAI, and exploring GenAI tooling and solutions. We are a team of solution-oriented individuals, leaning heavily on problem solving, critical thinking, and …",https://www.adzuna.com/details/5382166623?utm_medium=api&utm_source=a6e23083
Technical Product Manager,Foxconn Corporation,"Dessau, Travis County",Engineering Jobs,84662.25,84662.25,1,"Location: Austin , TX Job Type: Full-Time RESPONSIBILITIES: · Manage the development and certification of wireless products, including coordinating and communicating with internal and external stakeholders. · Maintain close relationships with carriers/operators., ensuring that all carrier certification requirements are met, and that products are approved in a timely manners. · Demonstrate a clear understanding of carriers’ requirements and a process, and use this knowledge to drive product deve…",https://www.adzuna.com/details/5298707520?utm_medium=api&utm_source=a6e23083
Technical Product Manager,Siro,"New York City, New York",Sales Jobs,150000.0,210000.0,0,"We're transforming the trillion-dollar world of in-person sales by capturing and analyzing a never-before-digitized dataset: face-to-face conversations. While the tech world obsesses over digital interactions, most of our economy still runs on millions of in-person sales and service conversations happening daily across the U.S. Unlike Zoom calls, these conversations weren't historically recorded – leaving petabytes of rich data untapped. Until now. Companies in hundreds of industries rely on fr…",https://www.adzuna.com/details/5222432766?utm_medium=api&utm_source=a6e23083
Technical Product Manager,Wayve,"Sunnyvale, Santa Clara County",Engineering Jobs,149842.53,149842.53,1,"At Wayve we're committed to creating a diverse, fair and respectful culture that is inclusive of everyone based on their unique skills and perspectives, and regardless of sex, race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, gender identity, veteran status, pregnancy or related condition (including breastfeeding) or any other basis as protected by applicable law. About us Founded in 2017, Wayve …",https://www.adzuna.com/details/5409888212?utm_medium=api&utm_source=a6e23083
